"ticker","entity","concept","fy","fp","form","start","end","days","val","filed","accn","frame"
"HD","The Home Depot, Inc.","OperatingExpenses","2024","Q2","10-Q","2024-04-29","2024-07-28","90","7882000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q2","10-Q","2024-04-29","2024-07-28","90","7882000000","2025-08-26","0000354950-25-000217","CY2024Q2"
"HD","The Home Depot, Inc.","OperatingExpenses","2024","Q3","10-Q","2024-01-29","2024-10-27","272","23243000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q3","10-Q","2024-01-29","2024-10-27","272","23243000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","OperatingExpenses","2024","Q3","10-Q","2024-07-29","2024-10-27","90","8007000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q3","10-Q","2024-07-29","2024-10-27","90","8007000000","2025-11-25","0001628280-25-053868","CY2024Q3"
"HD","The Home Depot, Inc.","OperatingExpenses","2024","FY","10-K","2024-01-29","2025-02-02","370","31782000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","FY","10-K","2024-01-29","2025-02-02","370","31782000000","2026-03-18","0001628280-26-019436","CY2024"
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q1","10-Q","2025-02-03","2025-05-04","90","8326000000","2025-05-28","0000354950-25-000165",""
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q1","10-Q","2025-02-03","2025-05-04","90","8326000000","2026-05-27","0001628280-26-038247","CY2025Q1"
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q2","10-Q","2025-02-03","2025-08-03","181","16896000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q2","10-Q","2025-02-03","2025-08-03","181","16896000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q2","10-Q","2025-05-05","2025-08-03","90","8570000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q2","10-Q","2025-05-05","2025-08-03","90","8570000000","2026-08-25","0001628280-26-058715","CY2025Q2"
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q3","10-Q","2025-02-03","2025-11-02","272","25358000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","OperatingExpenses","2025","Q3","10-Q","2025-08-04","2025-11-02","90","8462000000","2025-11-25","0001628280-25-053868","CY2025Q3"
"HD","The Home Depot, Inc.","OperatingExpenses","2025","FY","10-K","2025-02-03","2026-02-01","363","33975000000","2026-03-18","0001628280-26-019436","CY2025"
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q1","10-Q","2026-02-02","2026-05-03","90","8800000000","2026-05-27","0001628280-26-038247","CY2026Q1"
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q2","10-Q","2026-02-02","2026-08-02","181","18076000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","OperatingExpenses","2026","Q2","10-Q","2026-05-04","2026-08-02","90","9276000000","2026-08-25","0001628280-26-058715","CY2026Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","FY","10-K","2018-01-29","2019-02-03","370","15530000000","2021-03-24","0000354950-21-000089","CY2018"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q1","10-Q","2019-02-04","2019-05-05","90","3597000000","2020-05-27","0000354950-20-000041","CY2019Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q2","10-Q","2019-02-04","2019-08-04","181","8493000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q2","10-Q","2019-05-06","2019-08-04","90","4896000000","2020-08-25","0000354950-20-000068","CY2019Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q3","10-Q","2019-02-04","2019-11-03","272","12440000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q3","10-Q","2019-08-05","2019-11-03","90","3947000000","2020-11-24","0000354950-20-000103","CY2019Q3"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","FY","10-K","2019-02-04","2020-02-02","363","15843000000","2021-03-24","0000354950-21-000089",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","FY","10-K","2019-02-04","2020-02-02","363","15843000000","2022-03-23","0000354950-22-000070","CY2019"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q1","10-Q","2020-02-03","2020-05-03","90","3276000000","2020-05-27","0000354950-20-000041",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q1","10-Q","2020-02-03","2020-05-03","90","3276000000","2021-05-25","0000354950-21-000147","CY2020Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q2","10-Q","2020-02-03","2020-08-02","181","9343000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q2","10-Q","2020-02-03","2020-08-02","181","9343000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q2","10-Q","2020-05-04","2020-08-02","90","6067000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q2","10-Q","2020-05-04","2020-08-02","90","6067000000","2021-08-24","0000354950-21-000189","CY2020Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q3","10-Q","2020-02-03","2020-11-01","272","14195000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q3","10-Q","2020-02-03","2020-11-01","272","14195000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","Q3","10-Q","2020-08-03","2020-11-01","90","4852000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q3","10-Q","2020-08-03","2020-11-01","90","4852000000","2021-11-23","0000354950-21-000234","CY2020Q3"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2020","FY","10-K","2020-02-03","2021-01-31","363","18278000000","2021-03-24","0000354950-21-000089",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","FY","10-K","2020-02-03","2021-01-31","363","18278000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","FY","10-K","2020-02-03","2021-01-31","363","18278000000","2023-03-15","0000354950-23-000059","CY2020"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q1","10-Q","2021-02-01","2021-05-02","90","5781000000","2021-05-25","0000354950-21-000147",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q1","10-Q","2021-02-01","2021-05-02","90","5781000000","2022-05-24","0000354950-22-000158","CY2021Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q2","10-Q","2021-02-01","2021-08-01","181","12420000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q2","10-Q","2021-02-01","2021-08-01","181","12420000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q2","10-Q","2021-05-03","2021-08-01","90","6639000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q2","10-Q","2021-05-03","2021-08-01","90","6639000000","2022-08-23","0000354950-22-000193","CY2021Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q3","10-Q","2021-02-01","2021-10-31","272","18215000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q3","10-Q","2021-02-01","2021-10-31","272","18215000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","Q3","10-Q","2021-08-02","2021-10-31","90","5795000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q3","10-Q","2021-08-02","2021-10-31","90","5795000000","2022-11-22","0000354950-22-000239","CY2021Q3"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2021","FY","10-K","2021-02-01","2022-01-30","363","23040000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","FY","10-K","2021-02-01","2022-01-30","363","23040000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","FY","10-K","2021-02-01","2022-01-30","363","23040000000","2024-03-13","0000354950-24-000062","CY2021"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q1","10-Q","2022-01-31","2022-05-01","90","5929000000","2022-05-24","0000354950-22-000158",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q1","10-Q","2022-01-31","2022-05-01","90","5929000000","2023-05-23","0000354950-23-000144","CY2022Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q2","10-Q","2022-01-31","2022-07-31","181","13139000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q2","10-Q","2022-01-31","2022-07-31","181","13139000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q2","10-Q","2022-05-02","2022-07-31","90","7210000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q2","10-Q","2022-05-02","2022-07-31","90","7210000000","2023-08-22","0000354950-23-000185","CY2022Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q3","10-Q","2022-01-31","2022-10-30","272","19287000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q3","10-Q","2022-01-31","2022-10-30","272","19287000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","Q3","10-Q","2022-08-01","2022-10-30","90","6148000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q3","10-Q","2022-08-01","2022-10-30","90","6148000000","2023-11-21","0000354950-23-000240","CY2022Q3"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2022","FY","10-K","2022-01-31","2023-01-29","363","24039000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","FY","10-K","2022-01-31","2023-01-29","363","24039000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","FY","10-K","2022-01-31","2023-01-29","363","24039000000","2025-03-21","0000354950-25-000085","CY2022"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q1","10-Q","2023-01-30","2023-04-30","90","5551000000","2023-05-23","0000354950-23-000144",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q1","10-Q","2023-01-30","2023-04-30","90","5551000000","2024-05-21","0000354950-24-000152","CY2023Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q2","10-Q","2023-01-30","2023-07-30","181","12140000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q2","10-Q","2023-01-30","2023-07-30","181","12140000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q2","10-Q","2023-05-01","2023-07-30","90","6589000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q2","10-Q","2023-05-01","2023-07-30","90","6589000000","2024-08-20","0000354950-24-000201","CY2023Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q3","10-Q","2023-01-30","2023-10-29","272","17546000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q3","10-Q","2023-01-30","2023-10-29","272","17546000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","Q3","10-Q","2023-07-31","2023-10-29","90","5406000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q3","10-Q","2023-07-31","2023-10-29","90","5406000000","2024-11-19","0000354950-24-000240","CY2023Q3"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2023","FY","10-K","2023-01-30","2024-01-28","363","21689000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","FY","10-K","2023-01-30","2024-01-28","363","21689000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2025","FY","10-K","2023-01-30","2024-01-28","363","21689000000","2026-03-18","0001628280-26-019436","CY2023"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q1","10-Q","2024-01-29","2024-04-28","90","5079000000","2024-05-21","0000354950-24-000152",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2025","Q1","10-Q","2024-01-29","2024-04-28","90","5079000000","2025-05-28","0000354950-25-000165","CY2024Q1"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q2","10-Q","2024-01-29","2024-07-28","181","11613000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2025","Q2","10-Q","2024-01-29","2024-07-28","181","11613000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q2","10-Q","2024-04-29","2024-07-28","90","6534000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2025","Q2","10-Q","2024-04-29","2024-07-28","90","6534000000","2025-08-26","0000354950-25-000217","CY2024Q2"
"HD","The Home Depot, Inc.","OperatingIncomeLoss","2024","Q3","10-Q","2024-01-29","2024-10-27","272","17031000000","2024-11-19","0000354950-24-000240",""
